group,name,version,license,optional,installScript,review,lockPath
development,package-json-from-dist,1.0.1,BlueOak-1.0.0,false,false,permissive-or-public-domain,node_modules/package-json-from-dist
development,parse5,8.0.0,MIT,false,false,permissive-or-public-domain,node_modules/parse5
development,path-exists,4.0.0,MIT,false,false,permissive-or-public-domain,node_modules/path-exists
development,path-is-absolute,1.0.1,MIT,false,false,permissive-or-public-domain,node_modules/path-is-absolute
development,path-key,3.1.1,MIT,false,false,permissive-or-public-domain,node_modules/path-key
development,path-scurry,1.11.1,BlueOak-1.0.0,false,false,permissive-or-public-domain,node_modules/path-scurry
development,path-scurry/node_modules/lru-cache,10.4.3,ISC,false,false,permissive-or-public-domain,node_modules/path-scurry/node_modules/lru-cache
development,pathe,2.0.3,MIT,false,false,permissive-or-public-domain,node_modules/pathe
development,pe-library,0.4.1,MIT,false,false,permissive-or-public-domain,node_modules/pe-library
development,picocolors,1.1.1,ISC,false,false,permissive-or-public-domain,node_modules/picocolors
development,picomatch,4.0.3,MIT,false,false,permissive-or-public-domain,node_modules/picomatch
development,playwright,1.58.2,Apache-2.0,false,false,permissive-or-public-domain,node_modules/playwright
development,playwright-core,1.58.2,Apache-2.0,false,false,permissive-or-public-domain,node_modules/playwright-core
development,playwright/node_modules/fsevents,2.3.2,MIT,true,true,permissive-or-public-domain,node_modules/playwright/node_modules/fsevents
development,plist,3.1.0,MIT,false,false,permissive-or-public-domain,node_modules/plist
development,postcss,8.5.8,MIT,false,false,permissive-or-public-domain,node_modules/postcss
development,postject,1.0.0-alpha.6,MIT,true,false,permissive-or-public-domain,node_modules/postject
development,postject/node_modules/commander,9.5.0,MIT,true,false,permissive-or-public-domain,node_modules/postject/node_modules/commander
development,prelude-ls,1.2.1,MIT,false,false,permissive-or-public-domain,node_modules/prelude-ls
development,pretty-format,27.5.1,MIT,false,false,permissive-or-public-domain,node_modules/pretty-format
development,pretty-format/node_modules/ansi-styles,5.2.0,MIT,false,false,permissive-or-public-domain,node_modules/pretty-format/node_modules/ansi-styles
development,proc-log,5.0.0,ISC,false,false,permissive-or-public-domain,node_modules/proc-log
development,promise-retry,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/promise-retry
development,proper-lockfile,4.1.2,MIT,false,false,permissive-or-public-domain,node_modules/proper-lockfile
development,pump,3.0.4,MIT,false,false,permissive-or-public-domain,node_modules/pump
development,punycode,2.3.1,MIT,false,false,permissive-or-public-domain,node_modules/punycode
development,quick-lru,5.1.1,MIT,false,false,permissive-or-public-domain,node_modules/quick-lru
development,react-refresh,0.18.0,MIT,false,false,permissive-or-public-domain,node_modules/react-refresh
development,read-binary-file-arch,1.0.6,MIT,false,false,permissive-or-public-domain,node_modules/read-binary-file-arch
development,readable-stream,3.6.2,MIT,false,false,permissive-or-public-domain,node_modules/readable-stream
development,redent,3.0.0,MIT,false,false,permissive-or-public-domain,node_modules/redent
development,require-directory,2.1.1,MIT,false,false,permissive-or-public-domain,node_modules/require-directory
development,require-from-string,2.0.2,MIT,false,false,permissive-or-public-domain,node_modules/require-from-string
development,resedit,1.7.2,MIT,false,false,permissive-or-public-domain,node_modules/resedit
development,resolve-alpn,1.2.1,MIT,false,false,permissive-or-public-domain,node_modules/resolve-alpn
development,responselike,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/responselike
development,restore-cursor,3.1.0,MIT,false,false,permissive-or-public-domain,node_modules/restore-cursor
development,retry,0.12.0,MIT,false,false,permissive-or-public-domain,node_modules/retry
development,rimraf,2.6.3,ISC,false,false,permissive-or-public-domain,node_modules/rimraf
development,roarr,2.15.4,BSD-3-Clause,true,false,permissive-or-public-domain,node_modules/roarr
development,rollup,4.59.0,MIT,false,false,permissive-or-public-domain,node_modules/rollup
development,safe-buffer,5.2.1,MIT,false,false,permissive-or-public-domain,node_modules/safe-buffer
development,safer-buffer,2.1.2,MIT,false,false,permissive-or-public-domain,node_modules/safer-buffer
development,sanitize-filename,1.6.3,WTFPL OR ISC,false,false,permissive-or-public-domain,node_modules/sanitize-filename
development,saxes,6.0.0,ISC,false,false,permissive-or-public-domain,node_modules/saxes
development,semver,6.3.1,ISC,false,false,permissive-or-public-domain,node_modules/semver
development,semver-compare,1.0.0,MIT,true,false,permissive-or-public-domain,node_modules/semver-compare
development,serialize-error,7.0.1,MIT,true,false,permissive-or-public-domain,node_modules/serialize-error
development,shebang-command,2.0.0,MIT,false,false,permissive-or-public-domain,node_modules/shebang-command
development,shebang-regex,3.0.0,MIT,false,false,permissive-or-public-domain,node_modules/shebang-regex
development,siginfo,2.0.0,ISC,false,false,permissive-or-public-domain,node_modules/siginfo
development,signal-exit,3.0.7,ISC,false,false,permissive-or-public-domain,node_modules/signal-exit
development,simple-update-notifier,2.0.0,MIT,false,false,permissive-or-public-domain,node_modules/simple-update-notifier
development,simple-update-notifier/node_modules/semver,7.7.4,ISC,false,false,permissive-or-public-domain,node_modules/simple-update-notifier/node_modules/semver
development,slice-ansi,3.0.0,MIT,true,false,permissive-or-public-domain,node_modules/slice-ansi
development,smart-buffer,4.2.0,MIT,false,false,permissive-or-public-domain,node_modules/smart-buffer
development,socks,2.8.7,MIT,false,false,permissive-or-public-domain,node_modules/socks
development,socks-proxy-agent,8.0.5,MIT,false,false,permissive-or-public-domain,node_modules/socks-proxy-agent
development,source-map,0.6.1,BSD-3-Clause,false,false,permissive-or-public-domain,node_modules/source-map
development,source-map-js,1.2.1,BSD-3-Clause,false,false,permissive-or-public-domain,node_modules/source-map-js
development,source-map-support,0.5.21,MIT,false,false,permissive-or-public-domain,node_modules/source-map-support
development,sprintf-js,1.1.3,BSD-3-Clause,true,false,permissive-or-public-domain,node_modules/sprintf-js
development,ssri,12.0.0,ISC,false,false,permissive-or-public-domain,node_modules/ssri
development,stackback,0.0.2,MIT,false,false,permissive-or-public-domain,node_modules/stackback
development,stat-mode,1.0.0,MIT,false,false,permissive-or-public-domain,node_modules/stat-mode
development,std-env,4.0.0,MIT,false,false,permissive-or-public-domain,node_modules/std-env
development,string_decoder,1.3.0,MIT,false,false,permissive-or-public-domain,node_modules/string_decoder
development,string-width,4.2.3,MIT,false,false,permissive-or-public-domain,node_modules/string-width
development,string-width,4.2.3,MIT,false,false,permissive-or-public-domain,node_modules/string-width-cjs
development,strip-ansi,6.0.1,MIT,false,false,permissive-or-public-domain,node_modules/strip-ansi
development,strip-ansi,6.0.1,MIT,false,false,permissive-or-public-domain,node_modules/strip-ansi-cjs
development,strip-indent,3.0.0,MIT,false,false,permissive-or-public-domain,node_modules/strip-indent
development,supports-color,7.2.0,MIT,false,false,permissive-or-public-domain,node_modules/supports-color
development,symbol-tree,3.2.4,MIT,false,false,permissive-or-public-domain,node_modules/symbol-tree
development,tailwindcss,4.2.1,MIT,false,false,permissive-or-public-domain,node_modules/tailwindcss
development,tapable,2.3.0,MIT,false,false,permissive-or-public-domain,node_modules/tapable
development,tar,7.5.9,BlueOak-1.0.0,false,false,permissive-or-public-domain,node_modules/tar
development,tar/node_modules/yallist,5.0.0,BlueOak-1.0.0,false,false,permissive-or-public-domain,node_modules/tar/node_modules/yallist
development,temp,0.9.4,MIT,false,false,permissive-or-public-domain,node_modules/temp
development,temp-file,3.4.0,MIT,false,false,permissive-or-public-domain,node_modules/temp-file
development,temp-file/node_modules/fs-extra,10.1.0,MIT,false,false,permissive-or-public-domain,node_modules/temp-file/node_modules/fs-extra
development,temp-file/node_modules/jsonfile,6.2.0,MIT,false,false,permissive-or-public-domain,node_modules/temp-file/node_modules/jsonfile
development,temp-file/node_modules/universalify,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/temp-file/node_modules/universalify
development,tiny-async-pool,1.3.0,MIT,false,false,permissive-or-public-domain,node_modules/tiny-async-pool
development,tiny-async-pool/node_modules/semver,5.7.2,ISC,false,false,permissive-or-public-domain,node_modules/tiny-async-pool/node_modules/semver
development,tinybench,2.9.0,MIT,false,false,permissive-or-public-domain,node_modules/tinybench
development,tinyexec,1.0.4,MIT,false,false,permissive-or-public-domain,node_modules/tinyexec
development,tinyglobby,0.2.15,MIT,false,false,permissive-or-public-domain,node_modules/tinyglobby
development,tinyrainbow,3.1.0,MIT,false,false,permissive-or-public-domain,node_modules/tinyrainbow
development,tldts,7.0.27,MIT,false,false,permissive-or-public-domain,node_modules/tldts
development,tldts-core,7.0.27,MIT,false,false,permissive-or-public-domain,node_modules/tldts-core
development,tmp,0.2.5,MIT,false,false,permissive-or-public-domain,node_modules/tmp
development,tmp-promise,3.0.3,MIT,false,false,permissive-or-public-domain,node_modules/tmp-promise
development,tough-cookie,6.0.1,BSD-3-Clause,false,false,permissive-or-public-domain,node_modules/tough-cookie
development,tr46,6.0.0,MIT,false,false,permissive-or-public-domain,node_modules/tr46
development,truncate-utf8-bytes,1.0.2,WTFPL,false,false,permissive-or-public-domain,node_modules/truncate-utf8-bytes
development,ts-api-utils,2.4.0,MIT,false,false,permissive-or-public-domain,node_modules/ts-api-utils
development,type-check,0.4.0,MIT,false,false,permissive-or-public-domain,node_modules/type-check
development,type-fest,0.13.1,(MIT OR CC0-1.0),true,false,permissive-or-public-domain,node_modules/type-fest
development,typescript,5.9.3,Apache-2.0,false,false,permissive-or-public-domain,node_modules/typescript
development,typescript-eslint,8.56.1,MIT,false,false,permissive-or-public-domain,node_modules/typescript-eslint
development,undici-types,7.18.2,MIT,false,false,permissive-or-public-domain,node_modules/undici-types
development,unique-filename,4.0.0,ISC,false,false,permissive-or-public-domain,node_modules/unique-filename
development,unique-slug,5.0.0,ISC,false,false,permissive-or-public-domain,node_modules/unique-slug
development,universalify,0.1.2,MIT,false,false,permissive-or-public-domain,node_modules/universalify
development,update-browserslist-db,1.2.3,MIT,false,false,permissive-or-public-domain,node_modules/update-browserslist-db
development,uri-js,4.4.1,BSD-2-Clause,false,false,permissive-or-public-domain,node_modules/uri-js
development,utf8-byte-length,1.0.5,(WTFPL OR MIT),false,false,permissive-or-public-domain,node_modules/utf8-byte-length
development,util-deprecate,1.0.2,MIT,false,false,permissive-or-public-domain,node_modules/util-deprecate
development,verror,1.10.1,MIT,true,false,permissive-or-public-domain,node_modules/verror
development,vite,7.3.1,MIT,false,false,permissive-or-public-domain,node_modules/vite
development,vite/node_modules/@esbuild/aix-ppc64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/aix-ppc64
development,vite/node_modules/@esbuild/android-arm,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/android-arm
development,vite/node_modules/@esbuild/android-arm64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/android-arm64
development,vite/node_modules/@esbuild/android-x64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/android-x64
development,vite/node_modules/@esbuild/darwin-arm64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/darwin-arm64
development,vite/node_modules/@esbuild/darwin-x64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/darwin-x64
development,vite/node_modules/@esbuild/freebsd-arm64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/freebsd-arm64
development,vite/node_modules/@esbuild/freebsd-x64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/freebsd-x64
development,vite/node_modules/@esbuild/linux-arm,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/linux-arm
development,vite/node_modules/@esbuild/linux-arm64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/linux-arm64
development,vite/node_modules/@esbuild/linux-ia32,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/linux-ia32
development,vite/node_modules/@esbuild/linux-loong64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/linux-loong64
development,vite/node_modules/@esbuild/linux-mips64el,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/linux-mips64el
development,vite/node_modules/@esbuild/linux-ppc64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/linux-ppc64
development,vite/node_modules/@esbuild/linux-riscv64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/linux-riscv64
development,vite/node_modules/@esbuild/linux-s390x,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/linux-s390x
development,vite/node_modules/@esbuild/linux-x64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/linux-x64
development,vite/node_modules/@esbuild/netbsd-arm64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/netbsd-arm64
development,vite/node_modules/@esbuild/netbsd-x64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/netbsd-x64
development,vite/node_modules/@esbuild/openbsd-arm64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/openbsd-arm64
development,vite/node_modules/@esbuild/openbsd-x64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/openbsd-x64
development,vite/node_modules/@esbuild/openharmony-arm64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/openharmony-arm64
development,vite/node_modules/@esbuild/sunos-x64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/sunos-x64
development,vite/node_modules/@esbuild/win32-arm64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/win32-arm64
development,vite/node_modules/@esbuild/win32-ia32,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/win32-ia32
development,vite/node_modules/@esbuild/win32-x64,0.27.3,MIT,true,false,permissive-or-public-domain,node_modules/vite/node_modules/@esbuild/win32-x64
development,vite/node_modules/esbuild,0.27.3,MIT,false,true,permissive-or-public-domain,node_modules/vite/node_modules/esbuild
development,vitest,4.1.0,MIT,false,false,permissive-or-public-domain,node_modules/vitest
development,w3c-xmlserializer,5.0.0,MIT,false,false,permissive-or-public-domain,node_modules/w3c-xmlserializer
development,wcwidth,1.0.1,MIT,false,false,permissive-or-public-domain,node_modules/wcwidth
development,webidl-conversions,8.0.1,BSD-2-Clause,false,false,permissive-or-public-domain,node_modules/webidl-conversions
development,whatwg-mimetype,5.0.0,MIT,false,false,permissive-or-public-domain,node_modules/whatwg-mimetype
development,whatwg-url,16.0.1,MIT,false,false,permissive-or-public-domain,node_modules/whatwg-url
development,which,5.0.0,ISC,false,false,permissive-or-public-domain,node_modules/which
development,why-is-node-running,2.3.0,MIT,false,false,permissive-or-public-domain,node_modules/why-is-node-running
development,word-wrap,1.2.5,MIT,false,false,permissive-or-public-domain,node_modules/word-wrap
development,wrap-ansi,7.0.0,MIT,false,false,permissive-or-public-domain,node_modules/wrap-ansi
development,wrap-ansi,7.0.0,MIT,false,false,permissive-or-public-domain,node_modules/wrap-ansi-cjs
development,wrappy,1.0.2,ISC,false,false,permissive-or-public-domain,node_modules/wrappy
development,xml-name-validator,5.0.0,Apache-2.0,false,false,permissive-or-public-domain,node_modules/xml-name-validator
development,xmlbuilder,15.1.1,MIT,false,false,permissive-or-public-domain,node_modules/xmlbuilder
development,xmlchars,2.2.0,MIT,false,false,permissive-or-public-domain,node_modules/xmlchars
development,y18n,5.0.8,ISC,false,false,permissive-or-public-domain,node_modules/y18n
development,yallist,3.1.1,ISC,false,false,permissive-or-public-domain,node_modules/yallist
development,yargs,17.7.2,MIT,false,false,permissive-or-public-domain,node_modules/yargs
development,yargs-parser,21.1.1,ISC,false,false,permissive-or-public-domain,node_modules/yargs-parser
development,yocto-queue,0.1.0,MIT,false,false,permissive-or-public-domain,node_modules/yocto-queue
production,@electron-internal/extract-zip,1.0.4,BSD-2-Clause,false,false,permissive-or-public-domain,node_modules/@electron-internal/extract-zip
production,@electron-toolkit/preload,3.0.2,MIT,false,false,permissive-or-public-domain,node_modules/@electron-toolkit/preload
production,@electron-toolkit/utils,4.0.0,MIT,false,false,permissive-or-public-domain,node_modules/@electron-toolkit/utils
production,@electron/get,5.0.0,MIT,false,false,permissive-or-public-domain,node_modules/@electron/get
production,@electron/get/node_modules/env-paths,3.0.0,MIT,false,false,permissive-or-public-domain,node_modules/@electron/get/node_modules/env-paths
production,@electron/get/node_modules/semver,7.8.5,ISC,false,false,permissive-or-public-domain,node_modules/@electron/get/node_modules/semver
production,@reduxjs/toolkit,2.11.2,MIT,false,false,permissive-or-public-domain,node_modules/@reduxjs/toolkit
production,@reduxjs/toolkit/node_modules/immer,11.1.4,MIT,false,false,permissive-or-public-domain,node_modules/@reduxjs/toolkit/node_modules/immer
production,@standard-schema/spec,1.1.0,MIT,false,false,permissive-or-public-domain,node_modules/@standard-schema/spec
production,@standard-schema/utils,0.3.0,MIT,false,false,permissive-or-public-domain,node_modules/@standard-schema/utils
production,@tanstack/react-virtual,3.14.7,MIT,false,false,permissive-or-public-domain,node_modules/@tanstack/react-virtual
production,@tanstack/virtual-core,3.17.5,MIT,false,false,permissive-or-public-domain,node_modules/@tanstack/virtual-core
production,@types/d3-array,3.2.2,MIT,false,false,permissive-or-public-domain,node_modules/@types/d3-array
production,@types/d3-color,3.1.3,MIT,false,false,permissive-or-public-domain,node_modules/@types/d3-color
production,@types/d3-ease,3.0.2,MIT,false,false,permissive-or-public-domain,node_modules/@types/d3-ease
production,@types/d3-interpolate,3.0.4,MIT,false,false,permissive-or-public-domain,node_modules/@types/d3-interpolate
production,@types/d3-path,3.1.1,MIT,false,false,permissive-or-public-domain,node_modules/@types/d3-path
production,@types/d3-scale,4.0.9,MIT,false,false,permissive-or-public-domain,node_modules/@types/d3-scale
production,@types/d3-shape,3.1.8,MIT,false,false,permissive-or-public-domain,node_modules/@types/d3-shape
production,@types/d3-time,3.0.4,MIT,false,false,permissive-or-public-domain,node_modules/@types/d3-time
production,@types/d3-timer,3.0.2,MIT,false,false,permissive-or-public-domain,node_modules/@types/d3-timer
production,@types/debug,4.1.12,MIT,false,false,permissive-or-public-domain,node_modules/@types/debug
production,@types/estree,1.0.8,MIT,false,false,permissive-or-public-domain,node_modules/@types/estree
production,@types/estree-jsx,1.0.5,MIT,false,false,permissive-or-public-domain,node_modules/@types/estree-jsx
production,@types/hast,3.0.4,MIT,false,false,permissive-or-public-domain,node_modules/@types/hast
production,@types/mdast,4.0.4,MIT,false,false,permissive-or-public-domain,node_modules/@types/mdast
production,@types/ms,2.1.0,MIT,false,false,permissive-or-public-domain,node_modules/@types/ms
production,@types/react,19.2.14,MIT,false,false,permissive-or-public-domain,node_modules/@types/react
production,@types/unist,3.0.3,MIT,false,false,permissive-or-public-domain,node_modules/@types/unist
production,@types/use-sync-external-store,0.0.6,MIT,false,false,permissive-or-public-domain,node_modules/@types/use-sync-external-store
production,@ungap/structured-clone,1.3.0,ISC,false,false,permissive-or-public-domain,node_modules/@ungap/structured-clone
production,argparse,2.0.1,Python-2.0,false,false,permissive-or-public-domain,node_modules/argparse
production,bail,2.0.2,MIT,false,false,permissive-or-public-domain,node_modules/bail
production,better-sqlite3,13.0.1,MIT,false,true,permissive-or-public-domain,node_modules/better-sqlite3
production,better-sqlite3/node_modules/node-addon-api,8.9.0,MIT,false,false,permissive-or-public-domain,node_modules/better-sqlite3/node_modules/node-addon-api
production,ccount,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/ccount
production,character-entities,2.0.2,MIT,false,false,permissive-or-public-domain,node_modules/character-entities
production,character-entities-html4,2.1.0,MIT,false,false,permissive-or-public-domain,node_modules/character-entities-html4
production,character-entities-legacy,3.0.0,MIT,false,false,permissive-or-public-domain,node_modules/character-entities-legacy
production,character-reference-invalid,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/character-reference-invalid
production,chokidar,5.0.0,MIT,false,false,permissive-or-public-domain,node_modules/chokidar
production,clsx,2.1.1,MIT,false,false,permissive-or-public-domain,node_modules/clsx
production,comma-separated-tokens,2.0.3,MIT,false,false,permissive-or-public-domain,node_modules/comma-separated-tokens
production,csstype,3.2.3,MIT,false,false,permissive-or-public-domain,node_modules/csstype
production,d3-array,3.2.4,ISC,false,false,permissive-or-public-domain,node_modules/d3-array
production,d3-color,3.1.0,ISC,false,false,permissive-or-public-domain,node_modules/d3-color
production,d3-ease,3.0.1,BSD-3-Clause,false,false,permissive-or-public-domain,node_modules/d3-ease
production,d3-format,3.1.2,ISC,false,false,permissive-or-public-domain,node_modules/d3-format
production,d3-interpolate,3.0.1,ISC,false,false,permissive-or-public-domain,node_modules/d3-interpolate
production,d3-path,3.1.0,ISC,false,false,permissive-or-public-domain,node_modules/d3-path
production,d3-scale,4.0.2,ISC,false,false,permissive-or-public-domain,node_modules/d3-scale
production,d3-shape,3.2.0,ISC,false,false,permissive-or-public-domain,node_modules/d3-shape
production,d3-time,3.1.0,ISC,false,false,permissive-or-public-domain,node_modules/d3-time
production,d3-time-format,4.1.0,ISC,false,false,permissive-or-public-domain,node_modules/d3-time-format
production,d3-timer,3.0.1,ISC,false,false,permissive-or-public-domain,node_modules/d3-timer
production,debug,4.4.3,MIT,false,false,permissive-or-public-domain,node_modules/debug
production,decimal.js-light,2.5.1,MIT,false,false,permissive-or-public-domain,node_modules/decimal.js-light
production,decode-named-character-reference,1.3.0,MIT,false,false,permissive-or-public-domain,node_modules/decode-named-character-reference
production,dequal,2.0.3,MIT,false,false,permissive-or-public-domain,node_modules/dequal
production,devlop,1.1.0,MIT,false,false,permissive-or-public-domain,node_modules/devlop
production,electron,40.10.6,MIT,false,true,permissive-or-public-domain,node_modules/electron
production,electron-updater,6.8.9,MIT,false,false,permissive-or-public-domain,node_modules/electron-updater
production,electron-updater/node_modules/builder-util-runtime,9.7.0,MIT,false,false,permissive-or-public-domain,node_modules/electron-updater/node_modules/builder-util-runtime
production,electron-updater/node_modules/fs-extra,10.1.0,MIT,false,false,permissive-or-public-domain,node_modules/electron-updater/node_modules/fs-extra
production,electron-updater/node_modules/jsonfile,6.2.0,MIT,false,false,permissive-or-public-domain,node_modules/electron-updater/node_modules/jsonfile
production,electron-updater/node_modules/semver,7.7.4,ISC,false,false,permissive-or-public-domain,node_modules/electron-updater/node_modules/semver
production,electron-updater/node_modules/universalify,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/electron-updater/node_modules/universalify
production,electron/node_modules/@types/node,24.11.0,MIT,false,false,permissive-or-public-domain,node_modules/electron/node_modules/@types/node
production,electron/node_modules/undici-types,7.16.0,MIT,false,false,permissive-or-public-domain,node_modules/electron/node_modules/undici-types
production,es-toolkit,1.46.0,MIT,false,false,permissive-or-public-domain,node_modules/es-toolkit
production,estree-util-is-identifier-name,3.0.0,MIT,false,false,permissive-or-public-domain,node_modules/estree-util-is-identifier-name
production,eventemitter3,5.0.4,MIT,false,false,permissive-or-public-domain,node_modules/eventemitter3
production,extend,3.0.2,MIT,false,false,permissive-or-public-domain,node_modules/extend
production,fsevents,2.3.3,MIT,true,true,permissive-or-public-domain,node_modules/fsevents
production,graceful-fs,4.2.11,ISC,false,false,permissive-or-public-domain,node_modules/graceful-fs
production,hast-util-to-jsx-runtime,2.3.6,MIT,false,false,permissive-or-public-domain,node_modules/hast-util-to-jsx-runtime
production,hast-util-whitespace,3.0.0,MIT,false,false,permissive-or-public-domain,node_modules/hast-util-whitespace
production,html-url-attributes,3.0.1,MIT,false,false,permissive-or-public-domain,node_modules/html-url-attributes
production,immer,10.2.0,MIT,false,false,permissive-or-public-domain,node_modules/immer
production,inline-style-parser,0.2.7,MIT,false,false,permissive-or-public-domain,node_modules/inline-style-parser
production,internmap,2.0.3,ISC,false,false,permissive-or-public-domain,node_modules/internmap
production,is-alphabetical,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/is-alphabetical
production,is-alphanumerical,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/is-alphanumerical
production,is-decimal,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/is-decimal
production,is-hexadecimal,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/is-hexadecimal
production,is-plain-obj,4.1.0,MIT,false,false,permissive-or-public-domain,node_modules/is-plain-obj
production,js-yaml,4.3.0,MIT,false,false,permissive-or-public-domain,node_modules/js-yaml
production,lazy-val,1.0.5,MIT,false,false,permissive-or-public-domain,node_modules/lazy-val
production,lodash.escaperegexp,4.1.2,MIT,false,false,permissive-or-public-domain,node_modules/lodash.escaperegexp
production,lodash.isequal,4.5.0,MIT,false,false,permissive-or-public-domain,node_modules/lodash.isequal
production,longest-streak,3.1.0,MIT,false,false,permissive-or-public-domain,node_modules/longest-streak
production,lucide-react,0.577.0,ISC,false,false,permissive-or-public-domain,node_modules/lucide-react
production,markdown-table,3.0.4,MIT,false,false,permissive-or-public-domain,node_modules/markdown-table
production,mdast-util-find-and-replace,3.0.2,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-find-and-replace
production,mdast-util-find-and-replace/node_modules/escape-string-regexp,5.0.0,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-find-and-replace/node_modules/escape-string-regexp
production,mdast-util-from-markdown,2.0.3,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-from-markdown
production,mdast-util-gfm,3.1.0,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-gfm
production,mdast-util-gfm-autolink-literal,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-gfm-autolink-literal
production,mdast-util-gfm-footnote,2.1.0,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-gfm-footnote
production,mdast-util-gfm-strikethrough,2.0.0,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-gfm-strikethrough
production,mdast-util-gfm-table,2.0.0,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-gfm-table
production,mdast-util-gfm-task-list-item,2.0.0,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-gfm-task-list-item
production,mdast-util-mdx-expression,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-mdx-expression
production,mdast-util-mdx-jsx,3.2.0,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-mdx-jsx
production,mdast-util-mdxjs-esm,2.0.1,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-mdxjs-esm
production,mdast-util-phrasing,4.1.0,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-phrasing
production,mdast-util-to-hast,13.2.1,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-to-hast
production,mdast-util-to-markdown,2.1.2,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-to-markdown
production,mdast-util-to-string,4.0.0,MIT,false,false,permissive-or-public-domain,node_modules/mdast-util-to-string
production,micromark,4.0.2,MIT,false,false,permissive-or-public-domain,node_modules/micromark
production,micromark-core-commonmark,2.0.3,MIT,false,false,permissive-or-public-domain,node_modules/micromark-core-commonmark
production,micromark-extension-gfm,3.0.0,MIT,false,false,permissive-or-public-domain,node_modules/micromark-extension-gfm
production,micromark-extension-gfm-autolink-literal,2.1.0,MIT,false,false,permissive-or-public-domain,node_modules/micromark-extension-gfm-autolink-literal
production,micromark-extension-gfm-footnote,2.1.0,MIT,false,false,permissive-or-public-domain,node_modules/micromark-extension-gfm-footnote
production,micromark-extension-gfm-strikethrough,2.1.0,MIT,false,false,permissive-or-public-domain,node_modules/micromark-extension-gfm-strikethrough
production,micromark-extension-gfm-table,2.1.1,MIT,false,false,permissive-or-public-domain,node_modules/micromark-extension-gfm-table
